SourceFile,FileName,GPSLatitude,GPSLongitude,GPSAltitude
LUGASSON/lug00000461_560nm.tif,lug00000461_560nm.tif,44.7550071,-0.1722557,151.563004
LUGASSON/lug00000462_560nm.tif,lug00000462_560nm.tif,44.7551633,-0.1722519,152.162994
LUGASSON/lug00000463_560nm.tif,lug00000463_560nm.tif,44.7553257,-0.1722105,152.863007
LUGASSON/lug00000464_560nm.tif,lug00000464_560nm.tif,44.7554774,-0.1721368,153.763
LUGASSON/lug00000466_560nm.tif,lug00000466_560nm.tif,44.7557988,-0.1719684,153.363007
LUGASSON/lug00000468_560nm.tif,lug00000468_560nm.tif,44.7561067,-0.1718629,151.962997
LUGASSON/lug00000469_560nm.tif,lug00000469_560nm.tif,44.7562689,-0.1718517,151.863007
LUGASSON/lug00000470_560nm.tif,lug00000470_560nm.tif,44.7564276,-0.1718624,151.962997
LUGASSON/lug00000471_560nm.tif,lug00000471_560nm.tif,44.7565851,-0.1718856,151.763
LUGASSON/lug00000472_560nm.tif,lug00000472_560nm.tif,44.7567488,-0.1719063,152.063004
LUGASSON/lug00000474_560nm.tif,lug00000474_560nm.tif,44.7570789,-0.1717978,152.662994
LUGASSON/lug00000475_560nm.tif,lug00000475_560nm.tif,44.7572415,-0.1717048,153.662994
LUGASSON/lug00000476_560nm.tif,lug00000476_560nm.tif,44.7573977,-0.1716125,153.962997
LUGASSON/lug00000486_560nm.tif,lug00000486_560nm.tif,44.7565825,-0.1708154,157.962997
LUGASSON/lug00000491_560nm.tif,lug00000491_560nm.tif,44.7557701,-0.1715766,155.162994
LUGASSON/lug00000492_560nm.tif,lug00000492_560nm.tif,44.7555465,-0.1716449,155.662994
LUGASSON/lug00000493_560nm.tif,lug00000493_560nm.tif,44.7553227,-0.1716976,156.063004
LUGASSON/lug00000494_560nm.tif,lug00000494_560nm.tif,44.755088,-0.1717487,155.662994
LUGASSON/lug00000495_560nm.tif,lug00000495_560nm.tif,44.7548649,-0.1717994,154.162994
LUGASSON/lug00000496_560nm.tif,lug00000496_560nm.tif,44.7546391,-0.1718479,152.962997
LUGASSON/lug00000497_560nm.tif,lug00000497_560nm.tif,44.7544216,-0.1718954,151.462997
LUGASSON/lug00000498_560nm.tif,lug00000498_560nm.tif,44.7542039,-0.1719407,150.363007
LUGASSON/lug00000499_560nm.tif,lug00000499_560nm.tif,44.7539735,-0.1719984,149.563004
LUGASSON/lug00000500_560nm.tif,lug00000500_560nm.tif,44.7537575,-0.1720582,149.063004
LUGASSON/lug00000501_560nm.tif,lug00000501_560nm.tif,44.753539,-0.1721216,148.662994
LUGASSON/lug00000502_560nm.tif,lug00000502_560nm.tif,44.7533242,-0.1721829,147.763
LUGASSON/lug00000503_560nm.tif,lug00000503_560nm.tif,44.7531054,-0.1722505,146.563004
LUGASSON/lug00000504_560nm.tif,lug00000504_560nm.tif,44.7528722,-0.1723181,145.763
LUGASSON/lug00000506_560nm.tif,lug00000506_560nm.tif,44.7524131,-0.1724206,146.363007
LUGASSON/lug00000507_560nm.tif,lug00000507_560nm.tif,44.7521716,-0.1724617,146.863007
LUGASSON/lug00000508_560nm.tif,lug00000508_560nm.tif,44.7519213,-0.1725102,148.563004
LUGASSON/lug00000509_560nm.tif,lug00000509_560nm.tif,44.7516822,-0.1725647,149.662994
LUGASSON/lug00000510_560nm.tif,lug00000510_560nm.tif,44.7514262,-0.1726328,151.363007
LUGASSON/lug00000511_560nm.tif,lug00000511_560nm.tif,44.7511922,-0.1726966,153.063004
LUGASSON/lug00000512_560nm.tif,lug00000512_560nm.tif,44.7509639,-0.1727494,153.462997
LUGASSON/lug00000513_560nm.tif,lug00000513_560nm.tif,44.7507104,-0.1727804,154.162994
LUGASSON/lug00000514_560nm.tif,lug00000514_560nm.tif,44.7504631,-0.1728174,154.162994
LUGASSON/lug00000515_560nm.tif,lug00000515_560nm.tif,44.7502248,-0.1728547,154.763
LUGASSON/lug00000516_560nm.tif,lug00000516_560nm.tif,44.7499973,-0.1729001,154.962997
LUGASSON/lug00000517_560nm.tif,lug00000517_560nm.tif,44.7497715,-0.1729544,154.962997
LUGASSON/lug00000518_560nm.tif,lug00000518_560nm.tif,44.749544,-0.1730157,155.263
LUGASSON/lug00000519_560nm.tif,lug00000519_560nm.tif,44.7493262,-0.173068,155.263
LUGASSON/lug00000520_560nm.tif,lug00000520_560nm.tif,44.7490872,-0.1731148,154.763
LUGASSON/lug00000521_560nm.tif,lug00000521_560nm.tif,44.7488563,-0.1731623,153.662994
LUGASSON/lug00000522_560nm.tif,lug00000522_560nm.tif,44.7486369,-0.1732143,152.763
LUGASSON/lug00000523_560nm.tif,lug00000523_560nm.tif,44.7484159,-0.1732655,152.162994
LUGASSON/lug00000524_560nm.tif,lug00000524_560nm.tif,44.7481944,-0.1733146,151.462997
LUGASSON/lug00000525_560nm.tif,lug00000525_560nm.tif,44.7479744,-0.1733644,150.662994
LUGASSON/lug00000535_560nm.tif,lug00000535_560nm.tif,44.7477809,-0.1723514,151.063004
LUGASSON/lug00000540_560nm.tif,lug00000540_560nm.tif,44.7483211,-0.1728678,148.263
LUGASSON/lug00000544_560nm.tif,lug00000544_560nm.tif,44.7489323,-0.1726216,148.563004
LUGASSON/lug00000546_560nm.tif,lug00000546_560nm.tif,44.7492015,-0.1726496,148.363007
LUGASSON/lug00000547_560nm.tif,lug00000547_560nm.tif,44.7493356,-0.1726841,149.462997
LUGASSON/lug00000548_560nm.tif,lug00000548_560nm.tif,44.7494701,-0.1726994,150.162994
LUGASSON/lug00000549_560nm.tif,lug00000549_560nm.tif,44.7496123,-0.1727106,150.763
LUGASSON/lug00000550_560nm.tif,lug00000550_560nm.tif,44.7497723,-0.1726872,150.962997
LUGASSON/lug00000551_560nm.tif,lug00000551_560nm.tif,44.749938,-0.1726351,151.363007
LUGASSON/lug00000552_560nm.tif,lug00000552_560nm.tif,44.7501106,-0.1725487,152.462997
LUGASSON/lug00000557_560nm.tif,lug00000557_560nm.tif,44.7509149,-0.1724155,155.962997
LUGASSON/lug00000558_560nm.tif,lug00000558_560nm.tif,44.7510832,-0.1724269,155.563004
LUGASSON/lug00000559_560nm.tif,lug00000559_560nm.tif,44.7512448,-0.1724042,154.763
LUGASSON/lug00000560_560nm.tif,lug00000560_560nm.tif,44.751411,-0.1723454,153.763
LUGASSON/lug00000561_560nm.tif,lug00000561_560nm.tif,44.7516033,-0.1722679,153.063004
LUGASSON/lug00000563_560nm.tif,lug00000563_560nm.tif,44.7520156,-0.1721757,154.063004
LUGASSON/lug00000564_560nm.tif,lug00000564_560nm.tif,44.7522138,-0.172121,156.162994
LUGASSON/lug00000565_560nm.tif,lug00000565_560nm.tif,44.7523982,-0.1720618,157.863007
LUGASSON/lug00000566_560nm.tif,lug00000566_560nm.tif,44.7525665,-0.1719996,160.063004
LUGASSON/lug00000568_560nm.tif,lug00000568_560nm.tif,44.7529123,-0.1719027,157.863007
LUGASSON/lug00000570_560nm.tif,lug00000570_560nm.tif,44.7532196,-0.1718768,153.863007
LUGASSON/lug00000571_560nm.tif,lug00000571_560nm.tif,44.7533656,-0.1718737,153.263
LUGASSON/lug00000572_560nm.tif,lug00000572_560nm.tif,44.7535156,-0.1718336,152.662994
LUGASSON/lug00000573_560nm.tif,lug00000573_560nm.tif,44.7536589,-0.1717735,152.263
LUGASSON/lug00000575_560nm.tif,lug00000575_560nm.tif,44.7539495,-0.1716686,152.063004
LUGASSON/lug00000576_560nm.tif,lug00000576_560nm.tif,44.7540911,-0.1716255,151.962997
LUGASSON/lug00000577_560nm.tif,lug00000577_560nm.tif,44.754233,-0.1715924,152.363007
LUGASSON/lug00000579_560nm.tif,lug00000579_560nm.tif,44.7545225,-0.1715791,150.863007
LUGASSON/lug00000580_560nm.tif,lug00000580_560nm.tif,44.7546645,-0.1715731,150.063004
LUGASSON/lug00000581_560nm.tif,lug00000581_560nm.tif,44.754814,-0.1715427,148.763
LUGASSON/lug00000583_560nm.tif,lug00000583_560nm.tif,44.7551107,-0.1714466,147.962997
LUGASSON/lug00000585_560nm.tif,lug00000585_560nm.tif,44.7554084,-0.1714142,150.162994
LUGASSON/lug00000586_560nm.tif,lug00000586_560nm.tif,44.7555506,-0.1713951,151.063004
LUGASSON/lug00000587_560nm.tif,lug00000587_560nm.tif,44.7556998,-0.1713748,151.863007
LUGASSON/lug00000588_560nm.tif,lug00000588_560nm.tif,44.7558573,-0.1713565,152.563004
LUGASSON/lug00000589_560nm.tif,lug00000589_560nm.tif,44.7560217,-0.1713196,152.962997
LUGASSON/lug00000590_560nm.tif,lug00000590_560nm.tif,44.7561929,-0.1712325,153.662994
LUGASSON/lug00000594_560nm.tif,lug00000594_560nm.tif,44.7568292,-0.1710019,152.462997
LUGASSON/lug00000595_560nm.tif,lug00000595_560nm.tif,44.756984,-0.1710057,150.863007
LUGASSON/lug00000596_560nm.tif,lug00000596_560nm.tif,44.7571377,-0.1710108,150.162994
LUGASSON/lug00000597_560nm.tif,lug00000597_560nm.tif,44.7572923,-0.1710016,150.462997
LUGASSON/lug00000607_560nm.tif,lug00000607_560nm.tif,44.7565308,-0.170069,149.263
LUGASSON/lug00000612_560nm.tif,lug00000612_560nm.tif,44.7557235,-0.1708561,149.263
LUGASSON/lug00000613_560nm.tif,lug00000613_560nm.tif,44.7555047,-0.1709251,150.462997
LUGASSON/lug00000614_560nm.tif,lug00000614_560nm.tif,44.7552709,-0.17099,150.962997
LUGASSON/lug00000615_560nm.tif,lug00000615_560nm.tif,44.755016,-0.1710472,150.763
LUGASSON/lug00000616_560nm.tif,lug00000616_560nm.tif,44.754778,-0.1710976,150.563004
LUGASSON/lug00000617_560nm.tif,lug00000617_560nm.tif,44.7545382,-0.1711547,150.662994
LUGASSON/lug00000618_560nm.tif,lug00000618_560nm.tif,44.7542741,-0.1712216,151.863007
LUGASSON/lug00000620_560nm.tif,lug00000620_560nm.tif,44.7537751,-0.1713232,153.863007
LUGASSON/lug00000621_560nm.tif,lug00000621_560nm.tif,44.7535047,-0.1713866,154.763
LUGASSON/lug00000622_560nm.tif,lug00000622_560nm.tif,44.7532554,-0.1714499,156.563004
LUGASSON/lug00000623_560nm.tif,lug00000623_560nm.tif,44.7530143,-0.1715242,157.162994
LUGASSON/lug00000624_560nm.tif,lug00000624_560nm.tif,44.7527674,-0.1716129,156.063004
LUGASSON/lug00000626_560nm.tif,lug00000626_560nm.tif,44.7523107,-0.1717432,154.063004
LUGASSON/lug00000627_560nm.tif,lug00000627_560nm.tif,44.7520772,-0.171781,153.563004
LUGASSON/lug00000628_560nm.tif,lug00000628_560nm.tif,44.7518528,-0.171809,153.462997
LUGASSON/lug00000629_560nm.tif,lug00000629_560nm.tif,44.7516131,-0.1718436,152.662994
LUGASSON/lug00000630_560nm.tif,lug00000630_560nm.tif,44.7513832,-0.1719039,151.462997
LUGASSON/lug00000631_560nm.tif,lug00000631_560nm.tif,44.7511618,-0.1719718,153.063004
LUGASSON/lug00000632_560nm.tif,lug00000632_560nm.tif,44.7509432,-0.1720278,153.763
LUGASSON/lug00000633_560nm.tif,lug00000633_560nm.tif,44.7507042,-0.1720819,152.363007
LUGASSON/lug00000634_560nm.tif,lug00000634_560nm.tif,44.7504614,-0.1721413,151.063004
LUGASSON/lug00000635_560nm.tif,lug00000635_560nm.tif,44.7502129,-0.1722093,149.863007
LUGASSON/lug00000636_560nm.tif,lug00000636_560nm.tif,44.7499802,-0.1722613,149.763
LUGASSON/lug00000637_560nm.tif,lug00000637_560nm.tif,44.7497501,-0.1722988,149.763
LUGASSON/lug00000638_560nm.tif,lug00000638_560nm.tif,44.7495141,-0.1723371,149.063004
LUGASSON/lug00000639_560nm.tif,lug00000639_560nm.tif,44.7492753,-0.17238,148.263
LUGASSON/lug00000640_560nm.tif,lug00000640_560nm.tif,44.7490531,-0.1724223,148.063004
LUGASSON/lug00000641_560nm.tif,lug00000641_560nm.tif,44.748805,-0.1724738,147.662994
LUGASSON/lug00000642_560nm.tif,lug00000642_560nm.tif,44.7485776,-0.1725247,147.263
LUGASSON/lug00000643_560nm.tif,lug00000643_560nm.tif,44.7483384,-0.1725767,146.863007
LUGASSON/lug00000644_560nm.tif,lug00000644_560nm.tif,44.7481035,-0.1726355,146.662994
LUGASSON/lug00000654_560nm.tif,lug00000654_560nm.tif,44.7475967,-0.171904,142.662994
LUGASSON/lug00000655_560nm.tif,lug00000655_560nm.tif,44.7476613,-0.172106,141.563004
LUGASSON/lug00000658_560nm.tif,lug00000658_560nm.tif,44.7480599,-0.172252,143.863007
LUGASSON/lug00000659_560nm.tif,lug00000659_560nm.tif,44.7482205,-0.1721658,145.363007
LUGASSON/lug00000663_560nm.tif,lug00000663_560nm.tif,44.7488449,-0.1720131,147.662994
LUGASSON/lug00000664_560nm.tif,lug00000664_560nm.tif,44.7490013,-0.172007,147.662994
LUGASSON/lug00000665_560nm.tif,lug00000665_560nm.tif,44.7491553,-0.1719807,147.162994
LUGASSON/lug00000666_560nm.tif,lug00000666_560nm.tif,44.7493023,-0.1719543,146.462997
LUGASSON/lug00000667_560nm.tif,lug00000667_560nm.tif,44.7494554,-0.171914,145.863007
LUGASSON/lug00000669_560nm.tif,lug00000669_560nm.tif,44.7497731,-0.171845,146.462997
LUGASSON/lug00000670_560nm.tif,lug00000670_560nm.tif,44.7499219,-0.1718269,147.662994
LUGASSON/lug00000671_560nm.tif,lug00000671_560nm.tif,44.7500729,-0.1718222,148.962997
LUGASSON/lug00000672_560nm.tif,lug00000672_560nm.tif,44.7502246,-0.171823,149.462997
LUGASSON/lug00000673_560nm.tif,lug00000673_560nm.tif,44.750381,-0.1718149,149.563004
LUGASSON/lug00000674_560nm.tif,lug00000674_560nm.tif,44.7505384,-0.1717873,149.363007
LUGASSON/lug00000675_560nm.tif,lug00000675_560nm.tif,44.7506951,-0.1717489,148.263
LUGASSON/lug00000676_560nm.tif,lug00000676_560nm.tif,44.7508439,-0.1717005,147.563004
LUGASSON/lug00000677_560nm.tif,lug00000677_560nm.tif,44.7510099,-0.1716611,147.962997
LUGASSON/lug00000678_560nm.tif,lug00000678_560nm.tif,44.7511901,-0.1716358,149.662994
LUGASSON/lug00000679_560nm.tif,lug00000679_560nm.tif,44.7513812,-0.1716039,152.962997
LUGASSON/lug00000680_560nm.tif,lug00000680_560nm.tif,44.7515563,-0.1715431,154.563004
LUGASSON/lug00000681_560nm.tif,lug00000681_560nm.tif,44.751722,-0.1714714,155.662994
LUGASSON/lug00000684_560nm.tif,lug00000684_560nm.tif,44.7522199,-0.1713672,159.263
LUGASSON/lug00000685_560nm.tif,lug00000685_560nm.tif,44.7523717,-0.1713729,159.962997
LUGASSON/lug00000686_560nm.tif,lug00000686_560nm.tif,44.752531,-0.1713611,159.863007
LUGASSON/lug00000687_560nm.tif,lug00000687_560nm.tif,44.7526959,-0.1713214,159.662994
LUGASSON/lug00000688_560nm.tif,lug00000688_560nm.tif,44.7528668,-0.1712594,158.662994
LUGASSON/lug00000691_560nm.tif,lug00000691_560nm.tif,44.7533464,-0.1711057,153.863007
LUGASSON/lug00000692_560nm.tif,lug00000692_560nm.tif,44.7534893,-0.1710869,154.263
LUGASSON/lug00000693_560nm.tif,lug00000693_560nm.tif,44.7536323,-0.1710613,154.263
LUGASSON/lug00000694_560nm.tif,lug00000694_560nm.tif,44.7537697,-0.1710376,154.263
LUGASSON/lug00000695_560nm.tif,lug00000695_560nm.tif,44.7539205,-0.1709925,153.363007
LUGASSON/lug00000696_560nm.tif,lug00000696_560nm.tif,44.7540651,-0.1709496,152.863007
LUGASSON/lug00000697_560nm.tif,lug00000697_560nm.tif,44.7542017,-0.1709084,152.863007
LUGASSON/lug00000698_560nm.tif,lug00000698_560nm.tif,44.7543487,-0.1708605,152.263
LUGASSON/lug00000699_560nm.tif,lug00000699_560nm.tif,44.7544885,-0.1708273,151.863007
LUGASSON/lug00000700_560nm.tif,lug00000700_560nm.tif,44.754623,-0.1708044,151.462997
LUGASSON/lug00000701_560nm.tif,lug00000701_560nm.tif,44.7547659,-0.1707817,150.162994
LUGASSON/lug00000702_560nm.tif,lug00000702_560nm.tif,44.7549225,-0.1707485,147.962997
LUGASSON/lug00000703_560nm.tif,lug00000703_560nm.tif,44.7550763,-0.1707206,146.863007
LUGASSON/lug00000704_560nm.tif,lug00000704_560nm.tif,44.7552178,-0.1706938,147.462997
LUGASSON/lug00000705_560nm.tif,lug00000705_560nm.tif,44.7553745,-0.1706633,148.763
LUGASSON/lug00000706_560nm.tif,lug00000706_560nm.tif,44.7555332,-0.1706278,150.263
LUGASSON/lug00000707_560nm.tif,lug00000707_560nm.tif,44.7556763,-0.170602,151.363007
LUGASSON/lug00000708_560nm.tif,lug00000708_560nm.tif,44.755815,-0.1705791,151.462997
LUGASSON/lug00000709_560nm.tif,lug00000709_560nm.tif,44.7559577,-0.1705586,150.763
LUGASSON/lug00000710_560nm.tif,lug00000710_560nm.tif,44.7561045,-0.1705302,149.662994
LUGASSON/lug00000711_560nm.tif,lug00000711_560nm.tif,44.7562467,-0.1705051,149.063004
LUGASSON/lug00000712_560nm.tif,lug00000712_560nm.tif,44.7563858,-0.1704711,149.462997
LUGASSON/lug00000714_560nm.tif,lug00000714_560nm.tif,44.756662,-0.1703657,150.662994
LUGASSON/lug00000715_560nm.tif,lug00000715_560nm.tif,44.7567978,-0.1703217,150.863007
LUGASSON/lug00000716_560nm.tif,lug00000716_560nm.tif,44.7569317,-0.170278,150.563004
LUGASSON/lug00000717_560nm.tif,lug00000717_560nm.tif,44.757072,-0.1702408,150.162994
LUGASSON/lug00000727_560nm.tif,lug00000727_560nm.tif,44.7563202,-0.169245,149.962997
LUGASSON/lug00000732_560nm.tif,lug00000732_560nm.tif,44.7556061,-0.1700975,149.563004
LUGASSON/lug00000735_560nm.tif,lug00000735_560nm.tif,44.7549377,-0.1703247,152.962997
LUGASSON/lug00000736_560nm.tif,lug00000736_560nm.tif,44.7547224,-0.1703758,152.662994
LUGASSON/lug00000737_560nm.tif,lug00000737_560nm.tif,44.7544889,-0.1704431,152.063004
LUGASSON/lug00000738_560nm.tif,lug00000738_560nm.tif,44.7542579,-0.170501,151.363007
LUGASSON/lug00000739_560nm.tif,lug00000739_560nm.tif,44.7540129,-0.1705645,151.162994
LUGASSON/lug00000740_560nm.tif,lug00000740_560nm.tif,44.7537874,-0.1706338,151.863007
LUGASSON/lug00000741_560nm.tif,lug00000741_560nm.tif,44.7535544,-0.1707007,152.563004
LUGASSON/lug00000742_560nm.tif,lug00000742_560nm.tif,44.7533194,-0.1707715,153.263
LUGASSON/lug00000743_560nm.tif,lug00000743_560nm.tif,44.7530637,-0.1708473,153.363007
LUGASSON/lug00000745_560nm.tif,lug00000745_560nm.tif,44.7525629,-0.1709489,152.363007
LUGASSON/lug00000746_560nm.tif,lug00000746_560nm.tif,44.7523117,-0.17098,152.962997
LUGASSON/lug00000747_560nm.tif,lug00000747_560nm.tif,44.7520707,-0.1710164,154.863007
LUGASSON/lug00000748_560nm.tif,lug00000748_560nm.tif,44.7518091,-0.17108,156.363007
LUGASSON/lug00000749_560nm.tif,lug00000749_560nm.tif,44.7515662,-0.1711352,158.962997
LUGASSON/lug00000750_560nm.tif,lug00000750_560nm.tif,44.7513464,-0.1711887,160.863007
LUGASSON/lug00000751_560nm.tif,lug00000751_560nm.tif,44.7511087,-0.1712523,160.162994
LUGASSON/lug00000752_560nm.tif,lug00000752_560nm.tif,44.7508627,-0.1713186,156.763
LUGASSON/lug00000753_560nm.tif,lug00000753_560nm.tif,44.7506209,-0.1713646,154.863007
LUGASSON/lug00000754_560nm.tif,lug00000754_560nm.tif,44.7503797,-0.1713993,154.462997
LUGASSON/lug00000755_560nm.tif,lug00000755_560nm.tif,44.7501407,-0.1714399,154.863007
LUGASSON/lug00000756_560nm.tif,lug00000756_560nm.tif,44.7498778,-0.1714936,154.662994
LUGASSON/lug00000757_560nm.tif,lug00000757_560nm.tif,44.7496332,-0.1715578,153.662994
LUGASSON/lug00000758_560nm.tif,lug00000758_560nm.tif,44.7493779,-0.1716269,153.063004
LUGASSON/lug00000759_560nm.tif,lug00000759_560nm.tif,44.7491309,-0.1716946,151.962997
LUGASSON/lug00000760_560nm.tif,lug00000760_560nm.tif,44.7488912,-0.1717514,151.363007
LUGASSON/lug00000761_560nm.tif,lug00000761_560nm.tif,44.7486417,-0.1718061,151.263
LUGASSON/lug00000762_560nm.tif,lug00000762_560nm.tif,44.7484018,-0.1718559,150.962997
LUGASSON/lug00000763_560nm.tif,lug00000763_560nm.tif,44.7481678,-0.1719189,150.462997
LUGASSON/lug00000764_560nm.tif,lug00000764_560nm.tif,44.747918,-0.1719866,149.063004
LUGASSON/lug00000774_560nm.tif,lug00000774_560nm.tif,44.7474661,-0.1711211,146.063004
LUGASSON/lug00000778_560nm.tif,lug00000778_560nm.tif,44.747829,-0.1715983,145.962997
LUGASSON/lug00000779_560nm.tif,lug00000779_560nm.tif,44.7479966,-0.1715551,146.063004
LUGASSON/lug00000780_560nm.tif,lug00000780_560nm.tif,44.748147,-0.1714902,148.063004
LUGASSON/lug00000781_560nm.tif,lug00000781_560nm.tif,44.7482936,-0.1714039,150.462997
LUGASSON/lug00000783_560nm.tif,lug00000783_560nm.tif,44.748571,-0.1713096,150.363007
LUGASSON/lug00000784_560nm.tif,lug00000784_560nm.tif,44.7487074,-0.1713086,149.662994
LUGASSON/lug00000785_560nm.tif,lug00000785_560nm.tif,44.7488394,-0.1713218,148.962997
LUGASSON/lug00000786_560nm.tif,lug00000786_560nm.tif,44.7489777,-0.1713368,148.162994
LUGASSON/lug00000787_560nm.tif,lug00000787_560nm.tif,44.7491201,-0.1713363,148.063004
LUGASSON/lug00000788_560nm.tif,lug00000788_560nm.tif,44.7492647,-0.1713147,148.863007
LUGASSON/lug00000789_560nm.tif,lug00000789_560nm.tif,44.7494031,-0.1712668,150.162994
LUGASSON/lug00000792_560nm.tif,lug00000792_560nm.tif,44.7498411,-0.1711028,151.863007
LUGASSON/lug00000793_560nm.tif,lug00000793_560nm.tif,44.7499825,-0.1710931,152.363007
LUGASSON/lug00000794_560nm.tif,lug00000794_560nm.tif,44.7501192,-0.1710927,151.763
LUGASSON/lug00000795_560nm.tif,lug00000795_560nm.tif,44.7502491,-0.1710852,150.563004
LUGASSON/lug00000796_560nm.tif,lug00000796_560nm.tif,44.7503735,-0.1710746,149.063004
LUGASSON/lug00000797_560nm.tif,lug00000797_560nm.tif,44.7505051,-0.17105,147.863007
LUGASSON/lug00000798_560nm.tif,lug00000798_560nm.tif,44.7506362,-0.1710262,147.063004
LUGASSON/lug00000799_560nm.tif,lug00000799_560nm.tif,44.7507781,-0.1710106,146.563004
LUGASSON/lug00000800_560nm.tif,lug00000800_560nm.tif,44.7509182,-0.1709779,145.863007
LUGASSON/lug00000802_560nm.tif,lug00000802_560nm.tif,44.751207,-0.1709362,145.563004
LUGASSON/lug00000803_560nm.tif,lug00000803_560nm.tif,44.7513571,-0.1709257,147.162994
LUGASSON/lug00000804_560nm.tif,lug00000804_560nm.tif,44.7515063,-0.1708948,148.962997
LUGASSON/lug00000805_560nm.tif,lug00000805_560nm.tif,44.7516621,-0.170822,149.763
LUGASSON/lug00000810_560nm.tif,lug00000810_560nm.tif,44.7524113,-0.1705211,150.662994
LUGASSON/lug00000811_560nm.tif,lug00000811_560nm.tif,44.7525506,-0.1705559,149.462997
LUGASSON/lug00000812_560nm.tif,lug00000812_560nm.tif,44.7527099,-0.1705747,148.363007
LUGASSON/lug00000813_560nm.tif,lug00000813_560nm.tif,44.7528632,-0.1705721,148.063004
LUGASSON/lug00000814_560nm.tif,lug00000814_560nm.tif,44.7530184,-0.1705541,149.363007
LUGASSON/lug00000815_560nm.tif,lug00000815_560nm.tif,44.7531818,-0.170522,150.662994
LUGASSON/lug00000816_560nm.tif,lug00000816_560nm.tif,44.7533464,-0.1704669,150.662994
LUGASSON/lug00000817_560nm.tif,lug00000817_560nm.tif,44.7535204,-0.1703969,149.863007
LUGASSON/lug00000818_560nm.tif,lug00000818_560nm.tif,44.7536877,-0.1703305,150.962997
LUGASSON/lug00000822_560nm.tif,lug00000822_560nm.tif,44.7543668,-0.1701523,151.162994
LUGASSON/lug00000823_560nm.tif,lug00000823_560nm.tif,44.7545364,-0.1701563,150.763
LUGASSON/lug00000824_560nm.tif,lug00000824_560nm.tif,44.7547042,-0.1701722,151.563004
LUGASSON/lug00000825_560nm.tif,lug00000825_560nm.tif,44.7548739,-0.17018,151.363007
LUGASSON/lug00000826_560nm.tif,lug00000826_560nm.tif,44.7550475,-0.1701419,151.263
LUGASSON/lug00000827_560nm.tif,lug00000827_560nm.tif,44.7552208,-0.1700868,153.063004
LUGASSON/lug00000828_560nm.tif,lug00000828_560nm.tif,44.7553739,-0.1700249,154.563004
LUGASSON/lug00000829_560nm.tif,lug00000829_560nm.tif,44.7555245,-0.1699534,154.662994
LUGASSON/lug00000830_560nm.tif,lug00000830_560nm.tif,44.7556762,-0.1698775,153.462997
LUGASSON/lug00000832_560nm.tif,lug00000832_560nm.tif,44.7560048,-0.1697879,153.162994
LUGASSON/lug00000833_560nm.tif,lug00000833_560nm.tif,44.7561669,-0.1697808,154.162994
LUGASSON/lug00000834_560nm.tif,lug00000834_560nm.tif,44.7563361,-0.1697778,155.263
LUGASSON/lug00000835_560nm.tif,lug00000835_560nm.tif,44.7564942,-0.1697505,154.863007
LUGASSON/lug00000836_560nm.tif,lug00000836_560nm.tif,44.7566469,-0.1696901,152.763
LUGASSON/lug00000837_560nm.tif,lug00000837_560nm.tif,44.7567983,-0.1696068,151.563004
LUGASSON/lug00000847_560nm.tif,lug00000847_560nm.tif,44.7562206,-0.1686955,147.662994
LUGASSON/lug00000853_560nm.tif,lug00000853_560nm.tif,44.7551969,-0.1695558,147.662994
LUGASSON/lug00000854_560nm.tif,lug00000854_560nm.tif,44.7549727,-0.1696155,147.263
LUGASSON/lug00000855_560nm.tif,lug00000855_560nm.tif,44.7547467,-0.1696757,147.763
LUGASSON/lug00000856_560nm.tif,lug00000856_560nm.tif,44.7545268,-0.1697372,148.462997
LUGASSON/lug00000857_560nm.tif,lug00000857_560nm.tif,44.7543015,-0.1697953,148.662994
LUGASSON/lug00000858_560nm.tif,lug00000858_560nm.tif,44.7540563,-0.1698537,148.962997
LUGASSON/lug00000859_560nm.tif,lug00000859_560nm.tif,44.7538227,-0.169896,149.063004
LUGASSON/lug00000860_560nm.tif,lug00000860_560nm.tif,44.7535813,-0.1699453,150.162994
LUGASSON/lug00000861_560nm.tif,lug00000861_560nm.tif,44.7533588,-0.1699976,151.662994
LUGASSON/lug00000862_560nm.tif,lug00000862_560nm.tif,44.7531175,-0.1700591,152.662994
LUGASSON/lug00000863_560nm.tif,lug00000863_560nm.tif,44.7528723,-0.1701403,151.863007
LUGASSON/lug00000864_560nm.tif,lug00000864_560nm.tif,44.7526471,-0.1702217,152.263
LUGASSON/lug00000867_560nm.tif,lug00000867_560nm.tif,44.7519344,-0.1703861,155.462997
LUGASSON/lug00000868_560nm.tif,lug00000868_560nm.tif,44.7516979,-0.1704155,154.962997
LUGASSON/lug00000869_560nm.tif,lug00000869_560nm.tif,44.7514645,-0.1704489,154.063004
LUGASSON/lug00000870_560nm.tif,lug00000870_560nm.tif,44.7512461,-0.1704852,153.263
LUGASSON/lug00000871_560nm.tif,lug00000871_560nm.tif,44.7510303,-0.1705307,152.563004
LUGASSON/lug00000872_560nm.tif,lug00000872_560nm.tif,44.7508054,-0.1705848,151.863007
LUGASSON/lug00000873_560nm.tif,lug00000873_560nm.tif,44.7505773,-0.1706381,151.462997
LUGASSON/lug00000874_560nm.tif,lug00000874_560nm.tif,44.750366,-0.170685,150.962997
